station_id,quality,temp,period
USW00012876,R,727,djf
USW00012882,R,773,djf
USW00012883,R,749,djf
USW00012884,R,637,djf
USW00012885,R,764,djf
USW00012888,R,774,djf
USW00012894,R,755,djf
USW00012895,R,742,djf
USW00012896,R,762,djf
USW00012897,Q,760,djf
USW00012904,R,720,djf
USW00012912,S,663,djf
USW00012916,S,639,djf
USW00012917,S,636,djf
USW00012918,S,645,djf
USW00012919,S,720,djf
USW00012921,S,645,djf
USW00012923,R,633,djf
USW00012924,C,685,djf
USW00012925,R,690,djf
USW00012926,S,667,djf
USW00012928,S,701,djf
USW00012930,S,649,djf
USW00012932,R,698,djf
USW00012935,C,648,djf
USW00012944,R,627,djf
USW00012947,R,684,djf
USW00012957,R,705,djf
USW00012958,S,637,djf
USW00012959,S,726,djf
USW00012960,S,644,djf
USW00012962,S,648,djf
USW00012968,Q,618,djf
USW00012970,R,649,djf
USW00012971,R,641,djf
USW00012972,R,665,djf
USW00012975,R,642,djf
USW00012976,R,649,djf
USW00012977,Q,641,djf
USW00012987,Q,718,djf
USW00013301,Q,375,djf
USW00013701,R,434,djf
USW00013702,R,502,djf
USW00013713,R,546,djf
USW00013714,R,554,djf
USW00013721,R,465,djf
USW00013722,C,532,djf
USW00013723,C,504,djf
USW00013724,S,439,djf
USW00013728,R,487,djf
USW00013729,S,413,djf
USW00013733,S,474,djf
USW00013734,S,418,djf
USW00013735,C,433,djf
USW00013736,S,414,djf
USW00013737,S,503,djf
USW00013739,C,429,djf
USW00013740,C,498,djf
USW00013741,S,476,djf
USW00013743,S,457,djf
USW00013744,C,575,djf
USW00013745,R,560,djf
USW00013748,C,585,djf
USW00013750,S,510,djf
USW00013752,Q,450,djf
USW00013754,S,569,djf
USW00013762,Q,528,djf
USW00013764,R,461,djf
USW00013766,S,539,djf
USW00013769,S,519,djf
USW00013773,R,462,djf
USW00013776,R,561,djf
USW00013777,R,484,djf
USW00013779,R,451,djf
USW00013781,C,427,djf
USW00013782,S,586,djf
USW00013786,R,530,djf
USW00013802,C,451,djf
USW00013809,R,418,djf
USW00013810,R,446,djf
USW00013833,R,617,djf
USW00013837,R,581,djf
USW00013838,R,616,djf
USW00013839,Q,624,djf
USW00013841,R,390,djf
USW00013861,R,641,djf
USW00013865,S,587,djf
USW00013866,S,449,djf
USW00013867,S,429,djf
USW00013869,R,624,djf
USW00013870,S,635,djf
USW00013871,C,558,djf
USW00013872,C,486,djf
USW00013873,S,558,djf
USW00013874,S,543,djf
USW00013876,S,560,djf
USW00013877,C,477,djf
USW00013878,S,621,djf
USW00013880,S,611,djf
USW00013881,S,528,djf
USW00013882,S,523,djf
USW00013883,C,581,djf
USW00013884,R,634,djf
USW00013886,R,515,djf
USW00013889,S,665,djf
USW00013891,C,497,djf
USW00013893,C,521,djf
USW00013894,C,626,djf
USW00013895,C,595,djf
USW00013896,S,529,djf
USW00013897,C,493,djf
USW00013899,S,622,djf
USW00013904,R,634,djf
USW00013911,R,591,djf
USW00013920,R,415,djf
USW00013927,R,585,djf
USW00013932,R,464,djf
USW00013935,R,612,djf
USW00013939,Q,542,djf
USW00013942,C,592,djf
USW00013957,C,590,djf
USW00013958,S,631,djf
USW00013959,S,596,djf
USW00013960,C,583,djf
USW00013961,R,578,djf
USW00013962,C,580,djf
USW00013963,C,526,djf
USW00013964,C,521,djf
USW00013966,S,556,djf
USW00013967,C,515,djf
USW00013968,C,500,djf
USW00013969,S,479,djf
USW00013970,S,640,djf
USW00013971,R,482,djf
USW00013972,R,580,djf
USW00013973,R,625,djf
USW00013975,S,502,djf
USW00013976,S,638,djf
USW00013977,R,559,djf
USW00013978,S,559,djf
USW00013980,S,460,djf
USW00013981,C,446,djf
USW00013984,C,404,djf
USW00013985,C,456,djf
USW00013986,R,446,djf
USW00013987,C,474,djf
USW00013988,S,419,djf
USW00013989,R,434,djf
USW00013991,S,397,djf
USW00013993,R,395,djf
USW00013994,S,424,djf
USW00013995,S,452,djf
USW00013996,C,421,djf
USW00013997,R,431,djf
USW00014605,S,310,djf
USW00014606,R,308,djf
USW00014607,C,232,djf
USW00014609,S,258,djf
USW00014610,R,274,djf
USW00014611,S,338,djf
USW00014702,R,373,djf
USW00014707,R,399,djf
USW00014710,R,361,djf
USW00014711,R,396,djf
USW00014712,R,402,djf
USW00014717,R,319,djf
USW00014719,R,408,djf
USW00014732,C,419,djf
USW00014733,S,335,djf
USW00014734,S,415,djf
USW00014735,S,336,djf
USW00014736,S,363,djf
USW00014737,S,387,djf
USW00014739,C,386,djf
USW00014740,C,375,djf
USW00014742,S,303,djf
USW00014743,S,293,djf
USW00014745,C,340,djf
USW00014747,R,357,djf
USW00014748,R,353,djf
USW00014750,C,318,djf
USW00014751,R,403,djf
USW00014752,S,385,djf
USW00014753,C,365,djf
USW00014754,R,338,djf
USW00014755,S,156,djf
USW00014756,R,404,djf
USW00014757,S,383,djf
USW00014758,Q,404,djf
USW00014761,R,334,djf
USW00014762,R,382,djf
USW00014763,R,317,djf
USW00014764,C,343,djf
USW00014765,C,400,djf
USW00014768,C,341,djf
USW00014770,R,400,djf
USW00014771,C,340,djf
USW00014775,R,360,djf
USW00014777,C,358,djf
USW00014778,S,367,djf
USW00014787,R,407,djf
USW00014790,R,412,djf
USW00014792,R,414,djf
USW00014793,R,412,djf
USW00014794,R,399,djf
USW00014804,S,328,djf
USW00014806,S,365,djf
USW00014813,R,360,djf
USW00014814,S,300,djf
USW00014815,C,340,djf
USW00014817,C,293,djf
USW00014819,C,341,djf
USW00014820,C,367,djf
USW00014821,C,390,djf
USW00014822,S,338,djf
USW00014824,R,287,djf
USW00014825,C,357,djf
USW00014826,S,321,djf
USW00014827,C,349,djf
USW00014828,C,316,djf
USW00014829,R,337,djf
USW00014833,C,332,djf
USW00014835,S,367,djf
USW00014836,C,325,djf
USW00014837,C,292,djf
USW00014838,C,273,djf
USW00014839,S,314,djf
USW00014840,C,330,djf
USW00014841,C,286,djf
USW00014842,C,355,djf
USW00014845,S,313,djf
USW00014846,S,353,djf
USW00014847,C,258,djf
USW00014848,S,338,djf
USW00014850,S,302,djf
USW00014852,C,350,djf
USW00014853,R,333,djf
USW00014855,R,348,djf
USW00014858,R,243,djf
USW00014859,R,277,djf
USW00014860,S,358,djf
USW00014880,R,328,djf
USW00014891,S,352,djf
USW00014892,R,363,djf
USW00014894,R,385,djf
USW00014895,S,356,djf
USW00014897,C,259,djf
USW00014898,C,270,djf
USW00014910,S,221,djf
USW00014912,R,197,djf
USW00014913,S,217,djf
USW00014914,C,214,djf
USW00014916,S,195,djf
USW00014918,S,187,djf
USW00014919,C,225,djf
USW00014920,S,287,djf
USW00014921,R,302,djf
USW00014922,S,265,djf
USW00014923,S,337,djf
USW00014924,C,161,djf
USW00014925,C,262,djf
USW00014926,C,242,djf
USW00014927,R,272,djf
USW00014929,S,252,djf
USW00014931,R,368,djf
USW00014933,S,336,djf
USW00014935,C,375,djf
USW00014936,C,291,djf
USW00014937,R,324,djf
USW00014938,R,371,djf
USW00014939,C,375,djf
USW00014940,C,272,djf
USW00014941,C,346,djf
USW00014942,S,355,djf
USW00014943,S,324,djf
USW00014944,C,286,djf
USW00014945,R,361,djf
USW00014946,C,247,djf
USW00014950,C,342,djf
USW00014971,R,372,djf
USW00014972,R,282,djf
USW00014990,S,310,djf
USW00014991,C,264,djf
USW00014992,C,259,djf
USW00014995,C,250,djf
USW00021504,C,791,djf
USW00021510,R,818,djf
USW00021514,Q,508,djf
USW00021515,Q,752,djf
USW00022010,S,654,djf
USW00022016,Q,644,djf
USW00022501,R,799,djf
USW00022514,R,825,djf
USW00022516,C,810,djf
USW00022519,R,782,djf
USW00022521,S,805,djf
USW00022534,S,781,djf
USW00022536,C,782,djf
USW00022551,R,816,djf
USW00023007,C,557,djf
USW00023009,C,567,djf
USW00023023,C,592,djf
USW00023034,S,609,djf
USW00023040,S,622,djf
USW00023041,S,586,djf
USW00023042,S,556,djf
USW00023044,S,592,djf
USW00023047,S,514,djf
USW00023048,R,535,djf
USW00023049,R,461,djf
USW00023050,S,483,djf
USW00023051,R,492,djf
USW00023052,R,470,djf
USW00023054,C,464,djf
USW00023055,R,531,djf
USW00023058,S,608,djf
USW00023061,S,364,djf
USW00023062,C,446,djf
USW00023063,R,343,djf
USW00023064,S,455,djf
USW00023065,C,433,djf
USW00023066,S,404,djf
USW00023067,S,459,djf
USW00023070,S,476,djf
USW00023072,C,534,djf
USW00023078,R,585,djf
USW00023081,C,461,djf
USW00023090,R,446,djf
USW00023091,R,635,djf
USW00023110,S,572,djf
USW00023129,S,671,djf
USW00023130,R,661,djf
USW00023136,R,654,djf
USW00023152,S,676,djf
USW00023153,C,460,djf
USW00023154,C,404,djf
USW00023155,S,584,djf
USW00023156,R,634,djf
USW00023157,S,550,djf
USW00023158,S,684,djf
USW00023159,R,357,djf
USW00023160,S,662,djf
USW00023161,S,616,djf
USW00023162,C,412,djf
USW00023169,C,589,djf
USW00023170,S,458,djf
USW00023174,C,645,djf
USW00023176,R,418,djf
USW00023177,R,451,djf
USW00023179,S,659,djf
USW00023182,R,595,djf
USW00023183,S,679,djf
USW00023184,S,525,djf
USW00023185,C,473,djf
USW00023187,S,488,djf
USW00023188,S,649,djf
USW00023190,S,636,djf
USW00023191,R,600,djf
USW00023194,C,512,djf
USW00023195,R,709,djf
USW00023199,Q,710,djf
USW00023213,R,578,djf
USW00023225,R,444,djf
USW00023230,R,577,djf
USW00023232,R,559,djf
USW00023233,S,617,djf
USW00023234,S,574,djf
USW00023237,S,560,djf
USW00023239,R,594,djf
USW00023244,R,597,djf
USW00023254,R,574,djf
USW00023257,R,555,djf
USW00023258,S,578,djf
USW00023259,R,602,djf
USW00023271,S,565,djf
USW00023272,R,580,djf
USW00023273,S,636,djf
USW00023275,R,572,djf
USW00023277,R,609,djf
USW00023285,R,574,djf
USW00023293,R,615,djf
USW00023801,Q,598,djf
USW00023802,Q,588,djf
USW00023803,Q,517,djf
USW00023904,Q,489,djf
USW00023906,Q,651,djf
USW00023907,Q,606,djf
USW00023908,Q,454,djf
USW00023909,Q,445,djf
USW00024011,C,259,djf
USW00024012,C,284,djf
USW00024013,S,232,djf
USW00024015,S,411,djf
USW00024017,R,396,djf
USW00024018,C,394,djf
USW00024020,C,406,djf
USW00024021,S,337,djf
USW00024022,S,335,djf
USW00024023,S,403,djf
USW00024024,S,362,djf
USW00024025,S,320,djf
USW00024027,S,310,djf
USW00024028,S,415,djf
USW00024029,C,367,djf
USW00024030,R,427,djf
USW00024032,S,376,djf
USW00024033,C,372,djf
USW00024036,S,348,djf
USW00024037,S,320,djf
USW00024044,R,394,djf
USW00024046,R,312,djf
USW00024048,R,311,djf
USW00024057,C,319,djf
USW00024061,R,329,djf
USW00024062,C,327,djf
USW00024088,S,333,djf
USW00024089,C,356,djf
USW00024090,S,378,djf
USW00024091,R,422,djf
USW00024110,R,381,djf
USW00024112,Q,389,djf
USW00024119,S,433,djf
USW00024120,S,381,djf
USW00024121,C,382,djf
USW00024126,R,375,djf
USW00024127,S,394,djf
USW00024128,C,433,djf
USW00024130,C,357,djf
USW00024131,C,399,djf
USW00024132,S,362,djf
USW00024133,S,364,djf
USW00024135,S,320,djf
USW00024137,S,335,djf
USW00024138,R,332,djf
USW00024139,S,336,djf
USW00024141,S,369,djf
USW00024143,C,361,djf
USW00024144,C,344,djf
USW00024145,R,304,djf
USW00024148,Q,402,djf
USW00024149,S,424,djf
USW00024150,S,373,djf
USW00024151,S,336,djf
USW00024152,R,372,djf
USW00024153,S,342,djf
USW00024154,R,262,djf
USW00024155,C,425,djf
USW00024156,S,342,djf
USW00024157,C,353,djf
USW00024159,S,370,djf
USW00024160,S,417,djf
USW00024162,S,381,djf
USW00024163,R,434,djf
USW00024164,R,271,djf
USW00024172,R,478,djf
USW00024193,C,364,djf
USW00024213,S,556,djf
USW00024215,R,460,djf
USW00024216,S,563,djf
USW00024217,S,460,djf
USW00024219,S,434,djf
USW00024220,R,385,djf
USW00024221,C,479,djf
USW00024222,R,459,djf
USW00024225,R,492,djf
USW00024227,C,464,djf
USW00024229,S,479,djf
USW00024230,S,431,djf
USW00024231,R,502,djf
USW00024232,S,484,djf
USW00024233,C,475,djf
USW00024234,R,481,djf
USW00024235,R,426,djf
USW00024237,R,330,djf
USW00024241,R,472,djf
USW00024242,S,467,djf
USW00024243,S,400,djf
USW00024255,S,470,djf
USW00024257,R,563,djf
USW00024259,R,463,djf
USW00024281,R,489,djf
USW00024283,R,546,djf
USW00024284,S,517,djf
USW00024285,S,520,djf
USW00024286,R,540,djf
USW00025308,C,419,djf
USW00025309,C,340,djf
USW00025322,R,343,djf
USW00025323,R,303,djf
USW00025325,S,401,djf
USW00025329,R,369,djf
USW00025331,R,253,djf
USW00025333,S,409,djf
USW00025335,R,320,djf
USW00025339,S,350,djf
USW00025367,R,411,djf
USW00025501,C,355,djf
USW00025503,C,256,djf
USW00025506,S,254,djf
USW00025507,S,321,djf
USW00025516,R,319,djf
USW00025624,C,341,djf
USW00025628,R,319,djf
USW00025704,P,381,djf
USW00025713,C,303,djf
USW00026401,R,237,djf
USW00026409,R,248,djf
USW00026410,S,348,djf
USW00026411,C,52,djf
USW00026412,S,-17,djf
USW00026415,S,90,djf
USW00026422,C,34,djf
USW00026425,C,94,djf
USW00026435,S,65,djf
USW00026438,S,329,djf
USW00026442,C,299,djf
USW00026451,C,248,djf
USW00026491,R,263,djf
USW00026492,R,301,djf
USW00026494,Q,130,djf
USW00026502,R,67,djf
USW00026508,R,-98,djf
USW00026510,C,65,djf
USW00026512,Q,65,djf
USW00026514,S,208,djf
USW00026523,S,268,djf
USW00026528,C,244,djf
USW00026529,C,29,djf
USW00026533,C,13,djf
USW00026615,C,156,djf
USW00026616,C,63,djf
USW00026617,C,151,djf
USW00026618,R,77,djf
USW00026642,R,82,djf
USW00027406,R,-81,djf
USW00027502,C,-56,djf
USW00027503,R,-53,djf
USW00027515,R,-63,djf
USW00045715,P,340,djf
USW00053119,R,566,djf
USW00053120,R,650,djf
USW00053121,R,654,djf
USW00053123,R,586,djf
USW00053131,Q,660,djf
USW00053132,Q,606,djf
USW00053136,Q,554,djf
USW00053138,Q,391,djf
USW00053139,Q,645,djf
USW00053144,Q,600,djf
USW00053149,Q,405,djf
USW00053150,Q,425,djf
USW00053151,Q,672,djf
USW00053152,Q,612,djf
USW00053154,Q,691,djf
USW00053155,Q,441,djf
USW00053802,R,376,djf
USW00053819,R,560,djf
USW00053820,R,614,djf
USW00053838,R,523,djf
USW00053841,R,441,djf
USW00053842,R,378,djf
USW00053843,Q,630,djf
USW00053844,R,406,djf
USW00053847,Q,646,djf
USW00053848,Q,664,djf
USW00053850,R,555,djf
USW00053852,R,524,djf
USW00053853,R,621,djf
USW00053854,R,587,djf
USW00053855,R,413,djf
USW00053858,R,637,djf
USW00053859,R,388,djf
USW00053860,R,658,djf
USW00053862,R,667,djf
USW00053863,R,536,djf
USW00053864,R,566,djf
USW00053865,R,629,djf
USW00053866,R,385,djf
USW00053867,R,583,djf
USW00053868,R,493,djf
USW00053869,R,485,djf
USW00053870,R,528,djf
USW00053871,R,535,djf
USW00053872,R,529,djf
USW00053873,R,537,djf
USW00053874,R,554,djf
USW00053877,Q,486,djf
USW00053878,Q,486,djf
USW00053879,Q,412,djf
USW00053901,R,466,djf
USW00053902,R,628,djf
USW00053903,R,623,djf
USW00053904,R,415,djf
USW00053905,R,584,djf
USW00053907,R,588,djf
USW00053908,R,505,djf
USW00053909,R,583,djf
USW00053910,R,638,djf
USW00053911,R,578,djf
USW00053912,R,594,djf
USW00053913,R,501,djf
USW00053914,R,572,djf
USW00053915,R,643,djf
USW00053916,R,391,djf
USW00053917,R,622,djf
USW00053918,R,492,djf
USW00053919,S,553,djf
USW00053920,R,528,djf
USW00053921,R,531,djf
USW00053922,R,476,djf
USW00053925,Q,557,djf
USW00053926,Q,501,djf
USW00053927,Q,501,djf
USW00053959,Q,502,djf
USW00053960,Q,628,djf
USW00053961,Q,570,djf
USW00053968,Q,595,djf
USW00053974,Q,424,djf
USW00053988,Q,609,djf
USW00054704,R,387,djf
USW00054728,R,285,djf
USW00054733,R,373,djf
USW00054734,R,376,djf
USW00054737,R,398,djf
USW00054740,R,322,djf
USW00054742,S,299,djf
USW00054743,R,401,djf
USW00054756,R,344,djf
USW00054757,R,310,djf
USW00054767,R,380,djf
USW00054768,R,343,djf
USW00054769,R,392,djf
USW00054770,R,332,djf
USW00054771,R,296,djf
USW00054772,R,327,djf
USW00054773,R,322,djf
USW00054777,R,399,djf
USW00054778,R,348,djf
USW00054779,Q,378,djf
USW00054780,R,406,djf
USW00054781,R,337,djf
USW00054782,R,405,djf
USW00054785,Q,410,djf
USW00054786,R,403,djf
USW00054787,R,406,djf
USW00054788,R,390,djf
USW00054789,R,330,djf
USW00054790,R,407,djf
USW00054791,R,346,djf
USW00054792,R,350,djf
USW00054793,R,379,djf
USW00054794,Q,351,djf
USW00054795,Q,354,djf
USW00054796,Q,395,djf
USW00054797,Q,394,djf
USW00054808,Q,357,djf
USW00054810,Q,257,djf
USW00054811,Q,306,djf
USW00054813,Q,292,djf
USW00054851,Q,367,djf
USW00054854,Q,266,djf
USW00054902,Q,328,djf
USW00054903,Q,279,djf
USW00054932,Q,235,djf
USW00054933,Q,247,djf
USW00054937,Q,225,djf
USW00063826,Q,582,djf
USW00063828,Q,622,djf
USW00063829,Q,623,djf
USW00063831,Q,580,djf
USW00063838,Q,436,djf
USW00063849,Q,458,djf
USW00063850,Q,544,djf
USW00063855,Q,456,djf
USW00063856,Q,637,djf
USW00063857,Q,512,djf
USW00063858,Q,579,djf
USW00063862,Q,517,djf
USW00063866,Q,527,djf
USW00063867,Q,524,djf
USW00063868,Q,521,djf
USW00063869,Q,619,djf
USW00063870,Q,633,djf
USW00063872,Q,610,djf
USW00063890,Q,672,djf
USW00063891,Q,569,djf
USW00063892,Q,569,djf
USW00063893,Q,573,djf
USW00063894,Q,520,djf
USW00063895,Q,523,djf
USW00063896,Q,524,djf
USW00063897,Q,588,djf
USW00063898,Q,407,djf
USW00063899,Q,617,djf
USW00064756,Q,366,djf
USW00064758,Q,322,djf
USW00064775,Q,322,djf
USW00064776,Q,304,djf
USW00073802,Q,583,djf
USW00073803,Q,559,djf
USW00092762,Q,421,djf
USW00092805,R,758,djf
USW00092806,S,711,djf
USW00092809,R,773,djf
USW00092811,S,748,djf
USW00092821,Q,708,djf
USW00092826,Q,774,djf
USW00092827,Q,750,djf
USW00093005,R,398,djf
USW00093009,S,302,djf
USW00093010,S,425,djf
USW00093013,R,400,djf
USW00093026,C,639,djf
USW00093027,R,510,djf
USW00093033,S,594,djf
USW00093037,S,433,djf
USW00093042,S,506,djf
USW00093044,S,501,djf
USW00093045,R,555,djf
USW00093057,C,509,djf
USW00093058,C,478,djf
USW00093067,R,441,djf
USW00093069,R,428,djf
USW00093073,R,332,djf
USW00093075,R,405,djf
USW00093084,R,615,djf
USW00093101,R,648,djf
USW00093102,S,483,djf
USW00093104,R,611,djf
USW00093107,S,664,djf
USW00093110,R,644,djf
USW00093111,S,648,djf
USW00093112,S,685,djf
USW00093114,R,703,djf
USW00093115,Q,657,djf
USW00093116,Q,642,djf
USW00093129,R,430,djf
USW00093134,S,681,djf
USW00093138,R,694,djf
USW00093139,S,541,djf
USW00093140,R,691,djf
USW00093141,R,369,djf
USW00093167,R,567,djf
USW00093184,R,662,djf
USW00093193,C,570,djf
USW00093197,R,651,djf
USW00093205,R,560,djf
USW00093206,R,639,djf
USW00093209,C,602,djf
USW00093210,R,554,djf
USW00093225,R,554,djf
USW00093227,R,567,djf
USW00093228,R,582,djf
USW00093230,S,434,djf
USW00093241,R,570,djf
USW00093242,R,563,djf
USW00093243,Q,568,djf
USW00093245,Q,564,djf
USW00093706,R,403,djf
USW00093718,R,570,djf
USW00093719,S,566,djf
USW00093720,C,464,djf
USW00093721,C,438,djf
USW00093727,S,577,djf
USW00093729,C,539,djf
USW00093730,C,439,djf
USW00093736,R,465,djf
USW00093738,S,449,djf
USW00093739,C,469,djf
USW00093740,R,561,djf
USW00093741,Q,519,djf
USW00093743,Q,561,djf
USW00093759,R,526,djf
USW00093765,R,552,djf
USW00093773,R,525,djf
USW00093775,R,502,djf
USW00093778,R,408,djf
USW00093780,R,425,djf
USW00093781,R,520,djf
USW00093782,R,555,djf
USW00093783,R,517,djf
USW00093784,R,447,djf
USW00093785,R,533,djf
USW00093786,R,466,djf
USW00093801,R,535,djf
USW00093805,C,654,djf
USW00093806,R,577,djf
USW00093807,R,510,djf
USW00093808,S,476,djf
USW00093809,R,453,djf
USW00093810,R,439,djf
USW00093812,C,426,djf
USW00093814,C,410,djf
USW00093815,S,372,djf
USW00093816,R,391,djf
USW00093817,S,436,djf
USW00093819,S,382,djf
USW00093820,C,434,djf
USW00093821,C,455,djf
USW00093822,C,376,djf
USW00093823,Q,390,djf
USW00093824,C,396,djf
USW00093825,R,445,djf
USW00093831,S,616,djf
USW00093832,R,674,djf
USW00093837,S,663,djf
USW00093839,R,517,djf
USW00093841,S,634,djf
USW00093842,C,595,djf
USW00093845,Q,644,djf
USW00093846,S,538,djf
USW00093862,S,539,djf
USW00093874,R,620,djf
USW00093901,R,581,djf
USW00093909,R,413,djf
USW00093914,S,590,djf
USW00093915,R,609,djf
USW00093919,S,608,djf
USW00093950,C,528,djf
USW00093953,R,509,djf
USW00093967,R,471,djf
USW00093985,R,589,djf
USW00093986,C,513,djf
USW00093987,S,615,djf
USW00093988,R,536,djf
USW00093989,S,369,djf
USW00093990,R,434,djf
USW00093992,C,565,djf
USW00093993,C,485,djf
USW00093997,S,429,djf
USW00094008,C,261,djf
USW00094010,R,267,djf
USW00094012,S,308,djf
USW00094014,C,245,djf
USW00094017,R,269,djf
USW00094023,R,368,djf
USW00094030,S,315,djf
USW00094032,R,350,djf
USW00094037,R,319,djf
USW00094038,R,296,djf
USW00094039,R,377,djf
USW00094040,S,420,djf
USW00094041,R,232,djf
USW00094050,R,350,djf
USW00094051,R,317,djf
USW00094052,R,286,djf
USW00094053,R,422,djf
USW00094054,R,377,djf
USW00094055,R,296,djf
USW00094056,R,313,djf
USW00094057,R,387,djf
USW00094059,Q,258,djf
USW00094060,Q,272,djf
USW00094074,Q,417,djf
USW00094075,Q,298,djf
USW00094077,Q,397,djf
USW00094078,Q,343,djf
USW00094079,Q,378,djf
USW00094080,Q,289,djf
USW00094081,Q,318,djf
USW00094082,Q,336,djf
USW00094084,Q,202,djf
USW00094085,Q,335,djf
USW00094088,Q,333,djf
USW00094107,R,406,djf
USW00094119,R,347,djf
USW00094128,R,320,djf
USW00094129,R,377,djf
USW00094143,C,296,djf
USW00094173,Q,252,djf
USW00094176,R,379,djf
USW00094178,R,391,djf
USW00094182,R,298,djf
USW00094185,S,360,djf
USW00094194,R,299,djf
USW00094197,R,349,djf
USW00094224,S,500,djf
USW00094225,S,477,djf
USW00094227,R,460,djf
USW00094236,R,408,djf
USW00094239,S,360,djf
USW00094240,S,473,djf
USW00094248,R,480,djf
USW00094261,R,475,djf
USW00094266,R,452,djf
USW00094273,R,480,djf
USW00094274,R,465,djf
USW00094276,R,462,djf
USW00094281,R,482,djf
USW00094290,R,476,djf
USW00094298,R,486,djf
USW00094299,R,425,djf
USW00094623,R,338,djf
USW00094624,R,409,djf
USW00094626,R,257,djf
USW00094644,Q,303,djf
USW00094645,Q,231,djf
USW00094700,R,286,djf
USW00094702,C,397,djf
USW00094704,R,365,djf
USW00094705,S,294,djf
USW00094720,R,408,djf
USW00094723,R,366,djf
USW00094724,R,407,djf
USW00094725,S,276,djf
USW00094726,R,401,djf
USW00094728,C,410,djf
USW00094732,R,423,djf
USW00094740,R,273,djf
USW00094741,R,411,djf
USW00094745,S,382,djf
USW00094746,C,340,djf
USW00094765,R,329,djf
USW00094789,S,416,djf
USW00094790,C,320,djf
USW00094793,R,420,djf
USW00094794,R,314,djf
USW00094814,C,287,djf
USW00094815,R,333,djf
USW00094817,R,322,djf
USW00094818,R,321,djf
USW00094822,S,322,djf
USW00094823,C,381,djf
USW00094830,C,350,djf
USW00094846,C,336,djf
USW00094847,C,344,djf
USW00094849,S,292,djf
USW00094850,C,244,djf
USW00094855,R,291,djf
USW00094860,C,331,djf
USW00094870,R,359,djf
USW00094871,R,358,djf
USW00094889,R,339,djf
USW00094892,R,342,djf
USW00094893,R,259,djf
USW00094895,S,365,djf
USW00094898,Q,314,djf
USW00094899,R,275,djf
USW00094908,S,294,djf
USW00094910,C,301,djf
USW00094911,S,330,djf
USW00094918,R,341,djf
USW00094929,R,251,djf
USW00094931,S,211,djf
USW00094938,R,241,djf
USW00094943,R,329,djf
USW00094946,R,386,djf
USW00094949,R,377,djf
USW00094950,R,304,djf
USW00094957,S,384,djf
USW00094958,R,378,djf
USW00094960,R,267,djf
USW00094961,R,183,djf
USW00094963,R,265,djf
USW00094967,S,205,djf
USW00094971,R,271,djf
USW00094973,R,246,djf
USW00094978,R,338,djf
USW00094982,R,324,djf
USW00094985,R,253,djf
USW00094988,R,304,djf
USW00094989,R,314,djf
USW00094990,R,360,djf
USW00094991,R,353,djf
USW00094992,R,259,djf
USW00094993,R,255,djf
USW00094994,R,322,djf
USW00094995,Q,371,djf
USW00094996,Q,372,djf
VQC00671348,R,809,djf
VQC00671740,R,830,djf
VQC00671980,R,829,djf
VQW00011624,R,842,djf
VQW00011640,S,852,djf
WQW00041606,P,835,djf
AQW00061705,C,873,mam
CAW00064757,Q,526,mam
CQC00914080,P,824,mam
CQC00914801,R,852,mam
FMC00914395,P,876,mam
FMC00914419,P,885,mam
FMC00914446,P,878,mam
FMC00914482,R,865,mam
FMC00914720,R,898,mam
FMC00914761,P,899,mam
FMC00914831,P,866,mam
FMC00914892,P,880,mam
FMC00914898,P,873,mam
